frequency_hz,linear_triplen_check_grid_ohm,linear_triplen_check_grid_angle_deg,linear_triplen_check_filter_ohm,linear_triplen_check_filter_angle_deg,linear_triplen_check_pcc_ohm,linear_triplen_check_pcc_angle_deg
27.987248937411454,0.040458816532995684,60.37443156063676,17.001137101496486,-89.8921581429774,0.040471823459440434,60.13180729361192
28.13717809817485,0.04062270028334563,60.50579273398223,16.908951785963954,-89.89157020307556,0.040636666348846856,60.26185442245157
28.287107258938246,0.04078679584643892,60.63609758944017,16.81773520912464,-89.8909820973239,0.04080173351860269,60.390845000460445
28.437036419701645,0.04095110067600478,60.76535748547376,16.727472048477864,-89.89039382478603,0.04096702250048176,60.518790384756585
28.58696558046504,0.0411156122632523,60.89358364165143,16.638147302968726,-89.88980538452473,0.041132530863757406,60.64570179356163
28.736894741228436,0.041280328136251064,61.02078714022731,16.549746284602676,-89.8892167756019,0.0412982562145846,60.77159030778112
28.886823901991836,0.04144524585932207,61.146978927716184,16.46225461032123,-89.88862799707857,0.04146419619539221,60.89646687257954
29.03675306275523,0.041610363032439146,61.27216981646273,16.375658194129432,-89.8880390480149,0.04163034848428605,61.02034229894956
29.18668222351863,0.04177567729064051,61.39637048620406,16.289943239465885,-89.88744992747016,0.041796710794461706,61.14322726527448
29.336611384282026,0.04194118630345033,61.51959148562499,16.205096231806813,-89.88686063450274,0.041963280873627544,61.26513231888354
29.486540545045422,0.04210688777431022,61.64184323390544,16.121103931495707,-89.88627116817014,0.04213005650343764,61.38606787759938
29.63646970580882,0.04227277944002045,61.763136022259516,16.037953366790628,-89.88568152752897,0.04229703549893437,61.50604423127693
29.786398866572217,0.04243885907019071,61.88348001546547,15.955631827121552,-89.88509171163491,0.04246421570800054,61.62507154333353
29.936328027335612,0.042605124466700416,62.0028852533864,15.874126856550197,-89.88450171954277,0.04263159501082112,61.74315985226955
30.08625718809901,0.042771573463168205,62.121361652480935,15.793426247425542,-89.88391155030642,0.04279917131935395,61.86031907317908
30.236186348862407,0.04293820392443061,62.238919007303735,15.713518034228004,-89.8833212029788,0.04296694257680994,61.97655899925037
30.386115509625803,0.043105013746029756,62.35556699199516,15.634390487595919,-89.882730676612,0.04313490675714199,62.09188930325558
30.536044670389202,0.043272000853709955,62.471315161759996,15.556032108527944,-89.8821399702571,0.043303061864542906,62.206319539029415
30.685973831152598,0.04343916320292288,62.58617295433471,15.478431622755485,-89.88154908296428,0.04347140593295197,62.31985914293636
30.835902991915997,0.04360649877834148,62.700149691443066,15.401577975279215,-89.8809580137828,0.04363993702557007,62.4325174353264
30.985832152679393,0.043774005593382216,62.813254580239665,15.325460325064315,-89.88036676176091,0.04380865323438325,62.544303621978415
31.13576131344279,0.04394168168973569,62.925496714741364,15.25006803988885,-89.87977532594601,0.04397755267969467,62.65522679553167
31.285690474206188,0.0441095251369053,63.036885077246176,15.175390691340398,-89.87918370538446,0.044146633509664496,62.76529593690466
31.435619634969584,0.04427753403175409,63.14742853973939,15.10141804995577,-89.87859189912172,0.04431589389985796,62.87451991670124
31.58554879573298,0.044445706498059366,63.25713586528699,15.028140080499194,-89.87799990620222,0.0444853320528013,62.98290749660404
31.73547795649638,0.04461404068607512,63.366015709415876,14.95554693737432,-89.87740772566949,0.044654946197545425,63.090467330754656
31.885407117259774,0.04478253477210203,63.474076621480926,14.883628960165716,-89.87681535656604,0.04482473458923708,63.197207967120704
32.035336278023166,0.04495118695806511,63.58132704601874,14.812376669305479,-89.87622279793342,0.04499469550869783,63.30313784884958
32.18526543878657,0.04511999547109854,63.687775324087966,14.741780761861024,-89.87563004881216,0.04516482726200993,63.408265315608716
32.335194599549965,0.045288958563137825,63.79342969459584,14.671832107440084,-89.87503710824184,0.045335128180109895,63.512598604912185
32.48512376031336,0.045458074510519156,63.89829829561143,14.602521744209,-89.87444397526104,0.04550559661838885,63.616145853433885
32.63505292107676,0.045627341613585615,64.00238916566488,14.533840875020882,-89.87385064890731,0.045676230956300114,63.71891509830674
32.784982081840155,0.04579675819630036,64.1057102450329,14.465780863649952,-89.87325712821719,0.045847029596973427,63.82091427840825
32.934911242603555,0.045966322605866576,64.20826937701058,14.39833323112874,-89.87266341222625,0.046017990966836064,63.9221512356323
33.08484040336695,0.046136033212353995,64.31007430916917,14.33148965218487,-89.87206949996899,0.04618911351524061,64.02263371614681
33.234769564130346,0.04630588840833198,64.41113269460007,14.265241951774323,-89.8714753904789,0.046360395714099174,64.12236937163787
33.384698724893745,0.046475886608509064,64.51145209314483,14.199582101708097,-89.8708810827885,0.04653183605752396,64.22136576053963
33.53462788565714,0.04664602624937866,64.61103997261137,14.134502217369329,-89.87028657592917,0.046703433061474266,64.31963034925049
33.68455704642054,0.04681630578887112,64.70990370997616,14.069994554518127,-89.86969186893133,0.04687518526340952,64.41717051333535
33.834486207183936,0.046986723706011736,64.80805059257256,14.006051506181352,-89.86909696082431,0.04704709122194855,64.51399353871392
33.984415367947335,0.047157278500584786,64.90548781926539,13.942665599624707,-89.8685018506364,0.04721914951653463,64.61010662283522
34.13434452871073,0.04732796869280342,65.00222250161158,13.879829493404628,-89.86790653739487,0.04739135874710648,64.70551687583824
34.28427368947413,0.047498792822985296,65.09826166500703,13.817535974497536,-89.86731102012587,0.04756371753377505,64.80023132169886
34.434202850237526,0.04766974945123386,65.19361224981975,13.755777955504099,-89.86671529785453,0.04773622451650589,64.89425689936286
34.58413201100092,0.047840837157125254,65.28828111250932,13.694548471926185,-89.86611936960485,0.04790887835480703,64.98760046386552
